Variable Name, Data,,
Date: ,2024-07-30 12:49:18,,
Arm_position: ,-0.179576,-0.094264,0.329226
Angle_Between_Object_Camera,4.185726,,
Estimated_Normal_Vector_Camera_Frame ,0.063709,-0.03562,-0.997333
Estimated_Position_Camera_Frame: ,0.04422,0.033185,0.580345
Rotation_Axis: ,0.03562,0.063709,0
Estimated_Position: ,-0.177903,-0.612499,0.369197
Estimated_Normal_Vector: ,0.183421,-0.982478,-0.033079
