Variable Name, Data,,
Date: ,2024-08-04 16:44:06,,
Arm_position: ,0.151101,-0.250406,0.328653
Angle_Between_Object_Camera,27.052481,,
Estimated_Normal_Vector_Camera_Frame ,0.45427,-0.022081,-0.89059
Estimated_Position_Camera_Frame: ,-0.021368,0.028037,0.613547
Rotation_Axis: ,0.022081,0.45427,0
Estimated_Position: ,-0.174616,-0.665189,0.36336
Estimated_Normal_Vector: ,-0.313912,-0.94921,-0.021449
