Variable Name, Data,,
Date: ,2024-08-04 15:29:33,,
Arm_position: ,0.012039,-0.413023,0.324008
Angle_Between_Object_Camera,22.089722,,
Estimated_Normal_Vector_Camera_Frame ,0.37198,0.055229,-0.926596
Estimated_Position_Camera_Frame: ,0.024363,0.024467,0.399852
Rotation_Axis: ,-0.055229,0.37198,0
Estimated_Position: ,-0.172686,-0.667745,0.346416
Estimated_Normal_Vector: ,-0.305013,-0.947862,0.092331
