Variable Name, Data,,
Date: ,2024-08-04 12:06:37,,
Arm_position: ,-0.143853,-0.363189,0.343684
Angle_Between_Object_Camera,18.075611,,
Estimated_Normal_Vector_Camera_Frame ,0.251775,0.181323,-0.950648
Estimated_Position_Camera_Frame: ,0.027269,0.04163,0.363761
Rotation_Axis: ,-0.181323,0.251775,0
Estimated_Position: ,-0.227273,-0.65527,0.334999
Estimated_Normal_Vector: ,0.061774,-0.984172,0.166101
