Variable Name, Data,,
Date: ,2024-08-12 14:25:48,,
Arm_position: ,0.037349,-0.465337,0.473029
Angle_Between_Object_Camera,132.286011,,
Estimated_Normal_Vector_Camera_Frame ,-0.297712,0.677248,0.672832
Estimated_Position_Camera_Frame: ,0.041962,-0.036508,0.428906
Rotation_Axis: ,-0.677248,-0.297712,0
Estimated_Position: ,-0.166866,-0.72549,0.341514
Estimated_Normal_Vector: ,-0.94309,-0.208954,0.258687
