Variable Name, Data,,
Date: ,2024-08-12 21:50:01,,
Arm_position: ,-0.378661,-0.379234,0.321349
Angle_Between_Object_Camera,37.70657,,
Estimated_Normal_Vector_Camera_Frame ,-0.610761,-0.032359,-0.791153
Estimated_Position_Camera_Frame: ,0.028058,0.04085,0.339688
Rotation_Axis: ,0.032359,-0.610761,0
Estimated_Position: ,-0.21499,-0.588643,0.344999
Estimated_Normal_Vector: ,0.123119,-0.991155,-0.04953
