Variable Name, Data,,
Date: ,2024-08-03 20:33:26,,
Arm_position: ,-0.351492,-0.391129,0.326029
Angle_Between_Object_Camera,26.373909,,
Estimated_Normal_Vector_Camera_Frame ,-0.433867,-0.095381,-0.895914
Estimated_Position_Camera_Frame: ,0.040247,0.042278,0.343994
Rotation_Axis: ,0.095381,-0.433867,0
Estimated_Position: ,-0.246657,-0.6477,0.356804
Estimated_Normal_Vector: ,0.085988,-0.991126,-0.101368
