Variable Name, Data
Date: ,2024-07-28 18:02:56
Arm_position: ,0.035970, -0.370278, 0.343308
Angle_Between_Object_Camera,47.423428
Estimated_Normal_Vector_Camera_Frame ,0.724169, 0.133513, -0.676575
Estimated_Position_Camera_Frame: ,-0.023225, 0.037535, 0.377210
Rotation_Axis: ,-0.133513, 0.724169, 0.000000
Estimated_Position: ,-0.167084, -0.613588, 0.346042
Estimated_Normal_Vector: ,0.021713, -0.991068, 0.131581
