Variable Name, Data,,
Date: ,2024-07-29 21:09:32,,
Arm_position: ,-0.173866,-0.18809,0.331674
Angle_Between_Object_Camera,10.528054,,
Estimated_Normal_Vector_Camera_Frame ,0.206745,0.065649,-0.97619
Estimated_Position_Camera_Frame: ,-0.003199,-0.000945,0.485871
Rotation_Axis: ,-0.065649,0.206745,0
Estimated_Position: ,-0.170685,-0.611821,0.385074
Estimated_Normal_Vector: ,0.198074,-0.977923,0.066588
