Variable Name, Data
Date: ,2024-07-29 20:16:24
Arm_position: ,-0.169942, -0.290407, 0.329691
Angle_Between_Object_Camera,7.700719
Estimated_Normal_Vector_Camera_Frame ,0.052494, 0.123288, -0.990982
Estimated_Position_Camera_Frame: ,0.008404, -0.004501, 0.384257
Rotation_Axis: ,-0.123288, 0.052494, 0.000000
Estimated_Position: ,-0.174880, -0.611190, 0.376396
Estimated_Normal_Vector: ,0.056096, -0.991482, 0.117545
