Variable Name, Data
Date: ,2024-07-30 12:57:40
Arm_position: ,-0.179575, -0.094265, 0.329226
Angle_Between_Object_Camera,9.658401
Estimated_Normal_Vector_Camera_Frame ,0.116787, -0.120452, -0.985826
Estimated_Position_Camera_Frame: ,0.041014, 0.039963, 0.580358
Rotation_Axis: ,0.120452, 0.116787, 0.000000
Estimated_Position: ,-0.181822, -0.614547, 0.363716
Estimated_Normal_Vector: ,0.237961, -0.964346, -0.115803
