Variable Name, Data,,
Date: ,2024-07-30 12:58:53,,
Arm_position: ,-0.179575,-0.094265,0.329226
Angle_Between_Object_Camera,6.044745,,
Estimated_Normal_Vector_Camera_Frame ,0.099085,0.035658,-0.99444
Estimated_Position_Camera_Frame: ,0.043776,0.036753,0.580133
Rotation_Axis: ,-0.035658,0.099085,0
Estimated_Position: ,-0.181672,-0.613133,0.375849
Estimated_Normal_Vector: ,0.215448,-0.975716,0.03951
