Variable Name, Data
Date: ,2024-07-29 13:15:20
Arm_position: ,0.180390, -0.240364, 0.345008
Angle_Between_Object_Camera,35.661102
Estimated_Normal_Vector_Camera_Frame ,0.579970, 0.059257, -0.812479
Estimated_Position_Camera_Frame: ,-0.003020, 0.030665, 0.571996
Rotation_Axis: ,-0.059257, 0.579970, 0.000000
Estimated_Position: ,-0.145129, -0.612299, 0.366723
Estimated_Normal_Vector: ,-0.157987, -0.985942, 0.054394
