Variable Name, Data
Date: ,2024-07-31 11:16:20
Arm_position: ,-0.391760, -0.204380, 0.318004
Angle_Between_Object_Camera,20.305998
Estimated_Normal_Vector_Camera_Frame ,-0.346531, 0.018674, -0.937853
Estimated_Position_Camera_Frame: ,-0.010370, 0.012058, 0.530180
Rotation_Axis: ,-0.018674, -0.346531, -0.000000
Estimated_Position: ,-0.178585, -0.611402, 0.359987
Estimated_Normal_Vector: ,0.116503, -0.993187, 0.002434
