Variable Name, Data
Date: ,2024-08-03 16:33:27
Arm_position: ,-0.310245, -0.259427, 0.327341
Angle_Between_Object_Camera,18.737123
Estimated_Normal_Vector_Camera_Frame ,-0.277308, -0.162133, -0.947002
Estimated_Position_Camera_Frame: ,0.007952, 0.044399, 0.466726
Rotation_Axis: ,0.162133, -0.277308, 0.000000
Estimated_Position: ,-0.201657, -0.648796, 0.365814
Estimated_Normal_Vector: ,-0.021864, -0.986543, -0.162033
