Variable Name, Data,,
Date: ,2024-08-09 18:43:35,,
Arm_position: ,-0.285434,-0.358644,0.402214
Angle_Between_Object_Camera,16.465237,,
Estimated_Normal_Vector_Camera_Frame ,-0.278205,0.054191,-0.958992
Estimated_Position_Camera_Frame: ,0.077035,0.051872,0.337439
Rotation_Axis: ,-0.054191,-0.278205,0
Estimated_Position: ,-0.279414,-0.634822,0.365556
Estimated_Normal_Vector: ,-0.035155,-0.979176,-0.199944
